324.132941 470.270000
362.955656 386.132000
321.283987 495.322000
372.881294 561.290000
372.722042 416.891000
323.437494 500.824000
143.576293 209.632000
43.485651 73.187100
326.886974 508.737000
330.589827 502.012000
346.850181 527.240000
57.171755 64.121900
236.374173 295.156000
336.261654 581.113000
183.880123 203.540000
128.996521 128.007000
228.855238 256.539000
327.260739 530.205000
319.158016 523.764000
322.238436 509.897000
96.797918 113.329000
323.225972 568.244000
169.268829 195.673000
351.702160 386.945000
156.084596 168.424000
438.866432 677.266000
171.443443 177.407000
373.905689 404.574000
96.638740 90.616000
325.746290 463.986000
356.493322 541.333000
164.370435 186.707000
330.692193 580.459000
107.917230 129.947000
399.712141 617.434000
183.838004 207.542000
326.366753 553.143000
62.563268 66.863500
186.107579 218.882000
65.469204 66.682500
379.715674 573.033000
316.344497 493.695000
200.699110 252.628000
335.848107 524.333000
376.520835 642.251000
337.456567 515.292000
322.615345 524.750000
349.275682 528.575000
211.063218 252.900000
380.490758 617.106000
66.294163 81.707800
316.157124 491.491000
354.638706 460.237000
172.281277 195.308000
106.913764 154.324000
364.021415 404.534000
319.144450 494.036000
175.513367 189.506000
319.547780 495.731000
334.537469 517.078000
153.391380 157.863000
180.054770 191.564000
380.740728 651.124000
329.021226 537.336000
310.235840 484.974000
365.585930 535.348000
231.356163 258.416000
373.909865 593.672000
391.637537 639.553000
227.929163 268.418000
370.108621 426.047000
338.059974 547.916000
323.888314 386.186000
155.218485 174.330000
335.101387 564.654000
315.966144 460.047000
336.780294 380.489000
323.363982 539.865000
180.518627 226.179000
350.634643 427.711000
223.401712 256.569000
357.900608 414.108000
357.175385 567.881000
195.837970 234.354000
90.271114 77.812200
413.028421 609.712000
332.566720 583.791000
383.250275 602.627000
333.981825 549.848000
212.073618 228.331000
394.136401 590.965000
151.882660 160.290000
362.999153 619.220000
209.757639 256.308000
376.631543 573.205000
174.740894 197.153000
122.370934 117.551000
155.027610 161.539000
265.509364 295.268000
375.148184 422.642000
367.621698 419.090000
150.852928 154.840000
316.565944 480.775000
174.536074 208.293000
155.102483 163.069000
328.049215 499.977000
326.620490 481.626000
311.470543 491.447000
353.627491 434.150000
319.888481 497.942000
53.062065 61.338800
325.997076 542.404000
378.648584 613.703000
348.090696 539.161000
316.067187 523.215000
359.182211 578.232000
365.646415 559.403000
127.048900 132.289000
172.771650 189.928000
78.534138 81.800100
317.665789 510.518000
221.535113 257.802000
350.891177 433.551000
176.911406 213.329000
412.585549 660.572000
224.410258 267.323000
355.018893 560.982000
378.839165 584.091000
184.854304 215.044000
139.654929 144.377000
83.112717 73.700600
375.029972 412.296000
328.898599 505.041000
200.395910 272.248000
356.058529 618.974000
323.872989 523.902000
318.792170 424.984000
366.378759 388.973000
321.398228 505.474000
367.257014 451.139000
323.141663 541.650000
182.680610 219.795000
337.133570 383.944000
138.216666 191.879000
312.803929 509.571000
76.590879 75.352600
115.332124 100.197000
166.235913 190.476000
354.443023 418.465000
251.633220 324.682000
317.853176 527.372000
346.852959 385.559000
360.559014 404.717000
101.302945 95.425400
193.190485 225.475000
337.066672 501.694000
50.363406 67.657500
335.956272 552.147000
134.141431 147.036000
173.971490 201.900000
261.168310 308.996000
114.817126 104.088000
337.847721 523.819000
147.893473 223.120000
350.633412 558.280000
381.616268 457.917000
403.141619 610.365000
345.448469 415.011000
80.375738 75.224300
92.826792 76.598600
260.537349 320.133000
53.898594 93.773100
168.850877 203.990000
