186.014368 222.994000
240.356414 292.196000
543.299494 577.574000
543.344033 588.056000
489.670563 573.527000
154.971894 226.703000
456.445779 604.363000
191.917644 226.588000
192.461067 230.917000
470.803231 631.066000
446.215739 501.231000
506.737829 588.267000
403.785341 587.404000
183.391095 247.173000
360.562916 581.820000
364.902735 558.703000
197.254495 228.690000
578.081791 582.596000
367.078011 575.374000
173.405739 249.716000
426.825163 457.296000
467.375155 454.661000
47.770659 101.306000
490.908607 616.986000
425.747120 577.037000
512.853353 594.187000
531.941912 606.165000
188.646532 226.281000
567.450132 564.578000
502.751963 600.524000
398.445138 510.488000
369.448787 549.179000
365.994228 398.392000
278.007260 325.605000
160.142262 156.089000
444.407566 605.681000
167.715707 185.861000
390.120037 605.273000
522.145204 607.210000
440.782608 614.915000
380.706426 494.170000
513.321459 630.616000
112.175508 155.463000
361.235814 540.060000
530.856138 520.432000
253.240621 288.888000
184.773988 204.467000
460.616642 468.526000
80.219487 76.737600
213.293254 248.442000
111.845382 157.588000
503.599946 539.411000
131.953142 182.950000
457.032544 516.943000
418.880950 639.263000
507.141900 623.015000
69.335869 79.885800
480.668094 580.692000
511.088872 654.177000
532.582790 580.260000
147.612252 146.284000
481.267600 511.624000
411.477229 515.991000
453.959879 594.308000
58.445434 91.626900
120.637050 169.406000
412.922271 621.617000
564.929211 569.348000
195.438749 234.222000
538.628081 588.712000
119.413131 152.822000
27.973398 71.436900
618.540835 588.095000
508.739593 608.145000
531.366029 594.138000
162.576156 178.544000
86.872862 70.677300
496.700876 572.898000
149.156490 208.876000
380.640759 625.557000
157.295085 179.274000
353.195265 549.359000
129.914131 125.416000
496.846011 576.926000
362.719701 569.000000
556.798669 528.540000
116.991488 155.406000
361.889167 391.222000
488.990175 602.022000
132.538698 173.423000
124.677500 132.483000
441.965641 567.779000
437.029254 586.631000
193.670183 235.745000
528.436067 586.406000
388.250918 581.665000
111.462875 123.234000
509.856529 617.203000
367.755468 564.878000
355.564003 621.731000
394.841595 612.643000
547.032592 561.100000
436.278401 580.783000
214.017243 247.648000
410.190105 594.382000
359.280557 394.930000
557.463823 568.992000
545.627801 563.432000
191.172793 228.561000
462.836756 454.561000
197.799980 229.780000
598.514075 529.465000
638.957727 622.844000
447.272560 615.119000
505.266800 612.917000
470.230945 596.244000
385.723771 453.637000
183.759725 251.501000
126.368367 134.444000
224.886907 248.131000
578.619738 554.126000
402.700421 668.633000
373.583079 590.501000
415.408200 402.300000
160.004054 164.001000
514.352190 668.287000
435.887937 465.904000
504.012020 640.107000
65.362976 117.342000
356.708552 350.080000
462.702683 661.761000
184.562715 240.331000
102.929693 108.076000
181.035451 260.225000
129.438847 157.940000
222.398448 250.445000
187.659518 229.109000
362.934640 603.971000
470.193254 458.308000
433.594267 617.001000
181.383978 214.190000
495.738452 595.695000
92.688739 78.451900
102.016340 94.448500
395.864970 611.948000
399.902771 652.918000
147.778778 126.268000
167.062534 230.518000
502.143370 546.827000
387.513635 570.026000
286.289758 312.404000
222.781180 246.166000
362.560705 532.826000
434.470282 454.974000
178.655541 189.108000
511.837778 595.826000
177.962347 191.901000
544.781859 595.993000
516.535867 616.063000
401.653741 631.928000
525.516152 638.883000
88.088550 77.991800
115.791736 101.647000
82.826587 73.213400
399.578397 602.143000
99.278601 144.288000
79.632964 75.537200
402.668412 610.323000
389.671284 483.134000
189.060299 224.271000
538.055708 609.193000
88.756221 76.348000
110.427424 93.360900
122.240079 173.857000
121.842814 165.385000
330.515721 385.595000
66.475086 106.234000
200.769008 237.202000
