93.856491 146.301000
294.453834 473.412000
301.248537 478.045000
358.148236 551.296000
358.350797 579.819000
393.666551 623.254000
292.966721 438.792000
150.497444 176.185000
364.742086 566.371000
168.653619 195.208000
153.810062 172.335000
47.595157 55.590900
346.715811 583.427000
373.123472 577.481000
284.244043 391.923000
216.891987 245.927000
129.040878 144.768000
378.116718 601.662000
339.052106 526.081000
404.072839 617.549000
336.485500 595.214000
382.790553 579.146000
54.850687 76.877500
314.482128 471.019000
282.382109 394.551000
398.936228 618.226000
61.216739 64.462700
314.874136 420.965000
314.997654 487.216000
282.242783 374.582000
326.559507 522.915000
417.260606 689.543000
359.941368 597.776000
156.432802 178.525000
383.599095 581.485000
378.587588 602.495000
400.036307 605.737000
278.986661 448.599000
63.340668 104.541000
148.466559 169.061000
396.154341 596.093000
329.963345 476.491000
187.155652 259.717000
280.971127 396.532000
349.819783 518.676000
372.667944 557.496000
148.582701 185.002000
300.394107 476.830000
419.521216 645.852000
226.028386 254.260000
372.914579 614.861000
398.258490 617.332000
51.430305 62.584000
335.576073 577.478000
62.101249 75.985000
149.439154 172.160000
369.313874 536.497000
173.210200 194.142000
169.873543 187.617000
306.041185 444.812000
121.918947 104.968000
322.731961 504.814000
308.794155 459.803000
315.874930 479.451000
284.894622 384.825000
378.803956 547.905000
431.318808 627.738000
317.554913 470.868000
382.453302 571.195000
359.545380 589.619000
320.939150 508.808000
87.468301 90.590700
353.996067 493.955000
148.044604 159.586000
379.259008 559.595000
366.147915 541.224000
148.805735 158.418000
314.513846 499.110000
329.466070 550.683000
153.399086 182.539000
335.453261 482.818000
373.872798 569.258000
62.723522 72.951300
324.029846 575.259000
401.692711 626.511000
311.466056 516.351000
351.359203 601.459000
150.418543 182.302000
228.890919 268.955000
152.087934 180.273000
361.285271 591.148000
402.035328 659.662000
139.094890 152.819000
378.282694 609.036000
301.235895 406.641000
333.914394 490.616000
143.581894 155.843000
368.750674 544.581000
290.904640 421.891000
106.280055 97.540100
170.026393 201.028000
385.807082 604.546000
147.617291 166.457000
152.476920 178.423000
152.198199 164.824000
396.080323 594.188000
188.019510 212.642000
317.372615 515.376000
184.866494 220.890000
313.841718 530.278000
98.270334 114.727000
410.884720 606.699000
283.142634 390.791000
155.548512 193.600000
272.938920 340.827000
398.957556 700.910000
393.834243 625.059000
350.237519 630.271000
368.708450 607.475000
76.712223 69.265200
374.160365 616.299000
63.918828 57.553100
